"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/additional_media_info/monetizable","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/media/0/video_info/variants/3/bitrate","entities/media/0/video_info/variants/3/content_type","entities/media/0/video_info/variants/3/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","media/video/0/variants/3/bitrate","media/video/0/variants/3/content_type","media/video/0/variants/3/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","","https://pbs.twimg.com/profile_images/1657531569458892801/FKLgtuVo_normal.jpg","OnlydaTruuft","1593957955917021184","mateos_mind","10","0","1498387536032399361","Mon Jun 12 04:01:28 +0000 2023","https://t.co/x5G51Soo2J
  The truth about Covid-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rumble.com/v2ohtte-physic…","https://rumble.com/v2ohtte-physicist-dr-denis-rancourt-presents-his-findings-on-all-cause-mortality-ot.html","8","31","https://t.co/x5G51Soo2J","146569971","0","7","CDC","CDCgov",,,,,,"1668106216663310336","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/x5G51Soo2J
  The truth about Covid-19","14"
"false","false","","https://pbs.twimg.com/profile_images/1605016833538396160/RevVmM0D_normal.jpg","F4TE","1605014177910702080","4_F4TE_","188","0","1498387536032399361","Sun Jun 11 12:30:35 +0000 2023","Same with a baby getting the Hep- B vaccine.. it's pointless. The Vax only last 5 years and the only way to het Hep- B is thru sex or sharing needles. A 5 year old isn't doing that. So zero benefits.. all the risks of vaccine injuries like death for your child. It's murder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667871950755229696","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Same with a baby getting the Hep- B vaccine.. it's pointless. The Vax only last 5 years and the only way to het Hep- B is thru sex or sharing needles. A 5 year old isn't doing that. So zero benefits.. all the risks of vaccine injuries like death for your child. It's murder","21"
"false","false","","https://pbs.twimg.com/profile_images/1502300167537512451/5BKpbmE3_normal.jpg","Little Ranch","1493994218527735808","markjeff1999","164","0","1498387536032399361","Mon Jun 12 05:21:00 +0000 2023","Lies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668126233069244416","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Lies","4"
"false","false","photographer liberalism kills! blocked by Kevin Spacey and Rosie O’Donnell #MAGA I’m an old time hippie chick, when hippies were cool followed by @MAGAShagster","https://pbs.twimg.com/profile_images/1952766903128125440/Rf6EmXUG_normal.jpg","Navy Brat","1751965860","loryad123","6814","0","1498387536032399361","Fri Jun 16 21:52:49 +0000 2023","You all need to burn in hell, for what you have done to millions and millions of people.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669825383284236296","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You all need to burn in hell, for what you have done to millions and millions of people.","5"
"false","true","From the south, Patriot, love my Country🇺🇸","https://pbs.twimg.com/profile_images/1516594975374458890/QL09TnCl_normal.jpg","Wjane1967","1285765148339208193","Wendy06176933","2738","0","1498387536032399361","Tue Jun 13 23:16:10 +0000 2023","Sure.I always wanted to have a green monkey baby. You’re a Buffoon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668759193149657088","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Sure.I always wanted to have a green monkey baby. You’re a Buffoon","3"
"false","false","","https://pbs.twimg.com/profile_images/2031563216866914307/F2as5cXf_normal.jpg","Nic","1379635526647435264","RussNic","780","0","1498387536032399361","Mon Jun 12 05:57:01 +0000 2023","CDC be like…",,,,,,,,"pic.x.com/q2ip8DASrB","https://x.com/RussNic/status/1668135293806088192/photo/1","classic disney GIF","Available",,,,,,,,,,,,,,,,,"1668135288114384896","21","44","16_1668135288114384896","16_1668135288114384896","https://pbs.twimg.com/tweet_video_thumb/FyZoNNVaEAA6UN1.jpg",,,,,,,,,,,,,,,,,,,,,"300","400","300","fit","400","300","fit","400","300","fit","400","150","crop","150","animated_gif","https://t.co/q2ip8DASrB","4","3",,"0","video/mp4","https://video.twimg.com/tweet_video/FyZoNNVaEAA6UN1.mp4",,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668135293806088192","en","0",,,"4","3",,"1668135288114384896","https://pbs.twimg.com/tweet_video_thumb/FyZoNNVaEAA6UN1.jpg","300","400","0","video/mp4","https://video.twimg.com/tweet_video/FyZoNNVaEAA6UN1.mp4",,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov CDC be like… https://t.co/q2ip8DASrB","9"
"false","false","information junkie who loves anything about biology, medicine, or self sufficiency","https://pbs.twimg.com/profile_images/1365771208168464387/3C3M9Gff_normal.jpg","Mountain Girl 🇺🇸","1261616140389879808","MammaBe63876879","744","0","1498387536032399361","Thu Jun 15 20:53:46 +0000 2023","https://t.co/65ZHz9VAbv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/thechiefnerd/s…","https://x.com/thechiefnerd/status/1669443898547003399?s=46&t=4PdNuHkLZtyp6PgPQ1iWbg","8","31","https://t.co/65ZHz9VAbv","146569971","0","7","CDC","CDCgov",,,,,,"1669448132764086275","qme","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/65ZHz9VAbv","11"
"false","false","information junkie who loves anything about biology, medicine, or self sufficiency","https://pbs.twimg.com/profile_images/1365771208168464387/3C3M9Gff_normal.jpg","Mountain Girl 🇺🇸","1261616140389879808","MammaBe63876879","744","0","1498387536032399361","Thu Jun 15 20:52:46 +0000 2023","https://t.co/rDJfBdZ9O4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/fynnderella1/s…","https://x.com/fynnderella1/status/1669443077184933917?s=46&t=4PdNuHkLZtyp6PgPQ1iWbg","8","31","https://t.co/rDJfBdZ9O4","146569971","0","7","CDC","CDCgov",,,,,,"1669447882393415685","qme","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/rDJfBdZ9O4","6"
"false","false","information junkie who loves anything about biology, medicine, or self sufficiency","https://pbs.twimg.com/profile_images/1365771208168464387/3C3M9Gff_normal.jpg","Mountain Girl 🇺🇸","1261616140389879808","MammaBe63876879","744","0","1498387536032399361","Thu Jun 15 20:51:17 +0000 2023","No!  Growing evidence of decreased fertility and increased still birth rates.  You know and are still pushing it. You deserve to be sued",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669447508550987777","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov No!  Growing evidence of decreased fertility and increased still birth rates.  You know and are still pushing it. You deserve to be sued","3"
"true","false","🇮🇹🇷🇺🇯🇵🇺🇲","https://pbs.twimg.com/profile_images/2071571314695868416/PoMmdIzH_normal.jpg","@Leo 🇮🇹","1498588946045018112","Bjorn_17_Loop","352","0","1498387536032399361","Sun Jun 11 12:10:10 +0000 2023","#Guantanamo is coming! #Liars","8","19","Guantanamo","31","37","Liars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667866813575593986","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov #Guantanamo is coming! #Liars","12"
"true","false","God&Country✝️ AMERICA ONLY 🇺🇸Unvaxxed 🇺🇸DC-J6er #MAGA #ElectionIntegrity🇺🇸#ConstitutionalRepublic","https://pbs.twimg.com/profile_images/1664375199179874304/b48awPn9_normal.jpg","Truth&Liberty","22214019","Wisdom_Truth_","7044","0","1498387536032399361","Mon Jun 19 01:17:36 +0000 2023","What a joke. CDC doesn’t even have the guts to play the whole video because they don’t want to get caught in yet another lie. 😂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670601692449046528","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov What a joke. CDC doesn’t even have the guts to play the whole video because they don’t want to get caught in yet another lie. 😂","9"
"true","false","My retweeting or following is NOT a blanket endorsement or agreement w anything. It merely indicates that I am interested in the dialogue around what was posted","https://pbs.twimg.com/profile_images/1456374607611580422/rjN8QC7H_normal.jpg","THEY ALL KNEW!!","2569630682","SpeaktheTruth64","1024","0","1498387536032399361","Sun Jun 11 13:45:55 +0000 2023","You should be prosecuted for the lives ended due to proven lies like this",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667890910435110918","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You should be prosecuted for the lives ended due to proven lies like this","12"
"true","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Jane Sherrard","3118705225","janesherrard1","455","0","1498387536032399361","Wed Jun 14 10:37:46 +0000 2023","They know they are lying. The healthy clinical trial participants were unblinded and injected only months into the covid trial. I wonder why they destroyed the evidence that would show their products were safe and effective? 
https://t.co/5M2eGLaCtj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"open.substack.com/pub/nuremberg2…","https://open.substack.com/pub/nuremberg2/p/fauci-no-time-for-clinical-trials?r=l1tpf&utm_medium=ios&utm_campaign=post","234","257","https://t.co/5M2eGLaCtj","146569971","0","7","CDC","CDCgov",,,,,,"1668930724756422657","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov They know they are lying. The healthy clinical trial participants were unblinded and injected only months into the covid trial. I wonder why they destroyed the evidence that would show their products were safe and effective? 
https://t.co/5M2eGLaCtj","4"
"true","true","Nem com vinho tenho paciência para ovelhas de todos os tipos. 
Zero tolerância com esquerdalhos.","https://pbs.twimg.com/profile_images/1712513022483202048/n7XWOwnz_normal.jpg","Marcia Pinho","1456905680074547200","MovidaAvinho","2118","0","1498387536032399361","Wed Jun 14 12:26:35 +0000 2023","Suuuper safe...",,,,,,,,"pic.x.com/AQe7VCMZiM","https://x.com/MovidaAvinho/status/1668958109492977664/photo/1",,"Available",,,,,,,,,,,,,,,,,"1668958106544381963","24","47","3_1668958106544381963","3_1668958106544381963","https://pbs.twimg.com/media/FylUji2WIAsbO2U.png","664","1185","0","111","876","876","123","0","876","768","177","0","876","438","342","0","876","1185","0","0","876","1185","876","fit","1185","876","fit","1185","503","fit","680","150","crop","150","photo","https://t.co/AQe7VCMZiM",,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668958109492977664","en","0","1668958106544381963","https://pbs.twimg.com/media/FylUji2WIAsbO2U.png",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Suuuper safe... https://t.co/AQe7VCMZiM","4"
"true","false","""When the communication device merges with the information device, and shrinks to the size of a wristwatch, government will be obsolete."" - R.B. Fuller (attrib)","https://pbs.twimg.com/profile_images/1228867528069246976/WdhFOa2Y_normal.jpg","Krumhunger","1228867010643185664","Krumhunger1","228","0","1498387536032399361","Sun Jun 11 19:21:51 +0000 2023","Where are the statistically significant Vaccine versus inert placebo (sterile saline) group studies? What are the relative health outcomes of these two groups? Where is the data? The links in the OP lead one in circles, CDC referring to themselves. What a load of crap.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667975450247983104","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Where are the statistically significant Vaccine versus inert placebo (sterile saline) group studies? What are the relative health outcomes of these two groups? Where is the data? The links in the OP lead one in circles, CDC referring to themselves. What a load of crap.","7"
"false","false","🇦🇺🇺🇸🍊Passionate about Truth.Can’t stand Political Correctness. Lyme Advocate in a country that can’t call it for what it is now aka Tick Bourne Illness.","https://pbs.twimg.com/profile_images/1602570566187503617/q1eQS0o5_normal.jpg","Barbara Jents","2839985852","BarbaraJents","2442","0","1498387536032399361","Wed Jun 14 06:29:06 +0000 2023","So it was not recommended to eat nuts or deli meats or soft cheeses whilst pregnant in case it would harm your baby but it’s ok to stick a gene therapy called a vaccine in your arm ? 🤦‍♀️#donoharm #covid19scam","195","204","donoharm","205","217","covid19scam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668868145774473216","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov So it was not recommended to eat nuts or deli meats or soft cheeses whilst pregnant in case it would harm your baby but it’s ok to stick a gene therapy called a vaccine in your arm ? 🤦‍♀️#donoharm #covid19scam","7"
"false","false","","https://pbs.twimg.com/profile_images/1775982715847729153/0af1GrsH_normal.jpg","Truman's show","1590078135344709632","Luvwolves2Kwl","1111","0","1498387536032399361","Thu Jun 15 20:30:06 +0000 2023","CDC, AT THIS POINT YOU ARE A TERRORIST ORGANIZATION!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669442178769211397","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov CDC, AT THIS POINT YOU ARE A TERRORIST ORGANIZATION!!","3"
"false","false","Be quick to listen, slow to speak and slow to anger,James 1:19 
An aggregator of Good, Beauty and Evil,and eventually accountability.","https://pbs.twimg.com/profile_images/1558487546623148032/X8lQwkLD_normal.jpg","RSLSUWANEE 🇺🇲","134827053","CloudFax","1183","0","1498387536032399361","Tue Jun 13 12:50:22 +0000 2023","Bought to you by Pfizer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668601704676245509","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Bought to you by Pfizer","13"
"false","true","In mRNA control group will follow back when possible account still restricted since being bumped off pre-Musk #twitterfiles as truth illegal in the blackmirror","https://pbs.twimg.com/profile_images/1989358670866485248/qWW_FNBE_normal.jpg","Ragnar K 🐭","2979933167","jazzybry5","3221","0","1498387536032399361","Thu Jun 20 16:49:39 +0000 2024","Paid liars",,,,,,,,"pic.x.com/IjUhouL28O","https://x.com/jazzybry5/status/1803832596897427603/photo/1",,"Available",,,,,,,,,,,,,,,,,"1803832594653405184","19","42","3_1803832594653405184","3_1803832594653405184","https://pbs.twimg.com/media/GQiAMA6WYAAUJWs.jpg","538","960","0","0","960","960","0","0","1094","960","0","0","1280","640","0","0","1280","960","0","0","1280","960","1280","fit","960","1200","fit","900","680","fit","510","150","crop","150","photo","https://t.co/IjUhouL28O",,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1803832596897427603","en","0","1803832594653405184","https://pbs.twimg.com/media/GQiAMA6WYAAUJWs.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Paid liars https://t.co/IjUhouL28O","14"
"false","false","I'm Grant

Ohio
Hawaii
New Jersey","https://pbs.twimg.com/profile_images/1977790130891931648/r1FpCe0k_normal.jpg","grant hoppel 🗽","126220457","TheBoyGCH","409","0","1498387536032399361","Fri Jun 16 20:11:18 +0000 2023","Send everyone in the CDC from @CDCDirector to the person running the twitter PR to prison for life for genocide!! ...sorry MAGAs, Trumps not going to do it. He funded it with your stolen tax dollars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","426909329","38","50","CDC Director","CDCDirector","1669799834788700203","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Send everyone in the CDC from @CDCDirector to the person running the twitter PR to prison for life for genocide!! ...sorry MAGAs, Trumps not going to do it. He funded it with your stolen tax dollars","10"
"false","false","Christ is King
America First America Only","https://pbs.twimg.com/profile_images/1540352331425931264/3N-8sDuS_normal.jpg","Stan Gable","2439636194","legotoes","264","0","1498387536032399361","Mon Feb 28 21:43:08 +0000 2022","Can you provide current miscarriage data to backup this lie? Didn't think so.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1498413483930570754","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Can you provide current miscarriage data to backup this lie? Didn't think so.",
"false","false","Devoted father. Patriotic Lover of the USA! #MAGA #WWG1WGA Independent thinker. Data-driven. DIY. Road racing.","https://pbs.twimg.com/profile_images/1967555324656689152/Sa5Wbeu5_normal.jpg","NarrativeDestroyer","1518997250734792708","BigBerghout","434","0","1498387536032399361","Sun Jun 11 15:22:17 +0000 2023","You will burn in hellfire. All of you. Crimes against humanity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667915160097370115","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You will burn in hellfire. All of you. Crimes against humanity","7"
"false","false","","https://pbs.twimg.com/profile_images/1720287244223643648/9HJkaTcc_normal.jpg","Scrophularia Lanceolta","1602769417024176138","iGrowPrairie","88","0","1498387536032399361","Mon Jun 12 01:04:45 +0000 2023","""growing evidence""  
  you had all the evidence you needed to announce it ""safe and effective"" and recommend it to pregnant women.  Why would you need to do more tests if you already knew????  Just outed yourself with this statement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668061744059625472","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov ""growing evidence""  
  you had all the evidence you needed to announce it ""safe and effective"" and recommend it to pregnant women.  Why would you need to do more tests if you already knew????  Just outed yourself with this statement.","4"
